temperature,humidity,moisture,weight,vibration_sensor,accel_x,accel_y,accel_z,status
43.77608872,55.45258483,31.94867509,1112.337758,0.2675915,0.384675719,0.52483514,10.03509359,Normal
30.92355237,57.05513386,44.02202494,945.137738,0.429708327,-0.315364052,0.540149552,9.126019578,Normal
24.66882534,37.35111156,36.02588457,883.5395737,0.841622674,-2.281294186,-2.819337016,8.178789199,Crack Detected
30.9167996,52.92265456,14.28200541,1190.729792,0.214252007,0.110153518,-0.800097103,9.804450405,Normal
36.52739404,43.4625797,38.91699722,1057.098841,0.335432436,-1.062844499,0.443425655,11.3030171,Normal
28.63496626,46.12946974,21.88631833,840.2455085,0.833795328,-0.393026578,-1.270307895,7.633442519,Crack Detected
32.77970726,43.55492298,21.13747035,756.5320536,0.656937718,-0.675106632,-0.031712486,9.160256073,Normal
33.29071518,44.15500784,4.982587284,827.7198307,0.844399821,-0.571178247,-0.041094753,11.80857272,Crack Detected
29.51999669,50.33649959,18.24173697,862.8856363,1.079059938,0.950066673,-2.111181064,10.19895648,Crack Detected
25.1346553,50.97488939,48.80897696,864.2259569,0.831665109,0.762327777,-0.434816334,7.66992779,Crack Detected
22.48514836,52.61184541,44.75890364,594.8921338,0.368427236,-0.783925794,0.72387862,9.152946805,Normal
26.01987072,42.39715561,24.23666078,629.253451,0.548219029,1.626185389,0.640429162,9.94693847,Normal
20.16821705,46.29963387,31.25972366,711.7324812,0.849138944,-2.155974778,0.613862625,9.056895285,Crack Detected
28.25921302,50.80713727,24.95721295,793.229738,1.044092869,-0.818963217,-2.529981226,8.91828405,Crack Detected
26.83205242,40.33873477,17.10896703,902.4469669,0.442413009,-2.301584958,0.89077172,8.720466877,Normal
43.16191032,49.96519151,38.4918142,791.2473803,0.82605369,2.390180916,0.442853408,10.29942866,Crack Detected
25.02785739,67.96753465,45.04204101,961.3188381,0.247902801,-0.423143962,-0.5444581,11.45080952,Normal
30.07809167,32.04870803,16.87432958,924.6418024,0.580440613,-1.107390163,-0.6956422,10.88595136,Normal
26.85393925,58.45280305,45.47434669,1569.39709,0.161975758,0.666642982,1.392084861,9.880337549,Normal
21.63553049,56.12884072,31.79088376,656.7393754,0.853067643,-1.677045479,0.611375293,6.401671469,Crack Detected
23.8855249,63.49546314,30.67423436,796.5410805,0.754097694,0.522488853,0.291496329,9.433566474,Normal
33.29071518,44.15500784,4.982587284,827.7198307,0.844399821,-0.571178247,-0.041094753,11.80857272,Crack Detected
30.42843581,47.66922808,29.2668415,1112.052843,0.384937961,0.104561452,-0.081621055,10.65051339,Normal
28.63496626,46.12946974,21.88631833,840.2455085,0.833795328,-0.393026578,-1.270307895,7.633442519,Crack Detected
41.9718095,62.2219418,8.914077834,1075.854348,0.702902533,1.006052769,1.918197115,9.74880282,Normal
29.87486521,48.74180648,8.274661231,1112.352698,0.597246284,-0.050719019,-0.418370659,10.72959893,Normal
21.27146284,43.78668276,37.98356605,1039.989704,0.467345357,0.419181487,-0.415496255,9.541630492,Normal
35.41572606,53.14289315,66.64803786,713.0274383,0.915464237,0.036386361,-0.451853382,7.65744573,Crack Detected
31.32808497,44.11638436,13.63892913,844.4374424,0.845440619,0.103905144,2.96485133,9.897271158,Crack Detected
24.66882534,37.35111156,36.02588457,883.5395737,0.841622674,-2.281294186,-2.819337016,8.178789199,Crack Detected
33.91065001,59.08763478,57.69904608,829.6618547,0.832254002,0.040459915,0.476859154,9.219173707,Normal
38.90899454,55.17210216,21.19958878,1032.024496,0.752762867,-1.959343138,-1.457927136,10.81826091,Normal
34.62316841,54.32850403,29.70102658,1183.192562,0.55374951,-2.54860154,-0.356275231,11.32676282,Normal
32.57441798,38.92538591,30.52587627,584.4710437,0.737414682,-0.866706486,0.480536328,10.65372777,Normal
30.31770952,72.44898414,45.02785791,1279.699287,0.724801513,-1.809265803,-0.807238619,9.392170842,Normal
39.79918627,46.81819282,30.53402952,1016.382183,0.467267477,0.467312484,-0.481618926,11.17764362,Normal
26.18637611,57.87543324,53.46871862,831.8840504,0.62363402,-0.481357394,0.0513164,9.326457005,Normal
29.42763814,59.4916607,17.63898499,843.2029353,0.849417444,0.7951159,-0.815336968,12.204914,Crack Detected
31.11635418,38.77849439,30.87060453,813.9247242,0.864701222,0.263756406,-2.668557782,8.856434063,Crack Detected
25.58071282,52.7251799,32.59056625,754.9090906,0.855558833,3.401875562,-1.540350032,9.303343057,Crack Detected
25.58071282,52.7251799,32.59056625,754.9090906,0.855558833,3.401875562,-1.540350032,9.303343057,Crack Detected
25.74739773,34.90006829,5.814635536,1411.42893,0.655577675,1.705687811,-0.751400071,7.960234964,Normal
25.59019618,57.56594119,40.13134908,892.0327338,0.8655538,2.070252595,0.107114577,10.5517669,Crack Detected
24.61311962,61.11145215,7.579946697,570.833599,0.845263589,-2.027353343,-2.257730766,9.985722586,Crack Detected
31.32808497,44.11638436,13.63892913,844.4374424,0.845440619,0.103905144,2.96485133,9.897271158,Crack Detected
32.95721076,43.50923666,12.49961706,954.3085314,0.611367107,-1.841654681,0.556666149,9.83069005,Normal
30.62774293,32.81090044,38.57697185,1093.305376,0.501965302,-1.082433193,1.276765176,8.506726753,Normal
29.42763814,59.4916607,17.63898499,843.2029353,0.849417444,0.7951159,-0.815336968,12.204914,Crack Detected
30.82380421,38.43872633,16.54837133,779.9615897,0.444318407,0.249716496,0.707796178,9.758919551,Normal
25.59019618,57.56594119,40.13134908,892.0327338,0.8655538,2.070252595,0.107114577,10.5517669,Crack Detected
31.32808497,44.11638436,13.63892913,844.4374424,0.845440619,0.103905144,2.96485133,9.897271158,Crack Detected
30.06414322,60.58136113,32.72400209,922.8943251,0.561527542,-0.763307297,-1.107626812,10.671908,Normal
33.29071518,44.15500784,4.982587284,827.7198307,0.844399821,-0.571178247,-0.041094753,11.80857272,Crack Detected
26.99146694,58.23423185,23.69641388,994.8422985,0.859917403,-0.701753248,0.151735491,10.81210081,Normal
33.25695626,48.87873556,24.4713464,895.5598304,0.508793559,0.214868474,-2.151071149,9.761094866,Normal
36.42052348,41.76650462,27.92163875,978.1849239,0.446592259,-0.984246097,0.913453806,8.546869501,Normal
25.1346553,50.97488939,48.80897696,864.2259569,0.831665109,0.762327777,-0.434816334,7.66992779,Crack Detected
28.25921302,50.80713727,24.95721295,793.229738,1.044092869,-0.818963217,-2.529981226,8.91828405,Crack Detected
31.62041985,32.28103318,-1.068661012,846.4400767,1.023745764,-1.635561291,1.435120591,7.701923307,Crack Detected
24.16067346,44.2624445,23.84152017,846.2966866,0.834585911,-0.184399632,-0.651594721,7.652147532,Crack Detected
33.9817001,73.91873389,7.575208536,724.4446415,0.96033899,0.977613596,0.084387125,12.35486247,Crack Detected
29.42763814,59.4916607,17.63898499,843.2029353,0.849417444,0.7951159,-0.815336968,12.204914,Crack Detected
31.6125233,54.71080404,29.19681522,602.512939,0.979280238,-2.002486366,0.006536084,10.70543875,Crack Detected
31.62041985,32.28103318,-1.068661012,846.4400767,1.023745764,-1.635561291,1.435120591,7.701923307,Crack Detected
26.58182859,47.59297428,16.90962096,1278.114032,0.722742811,-0.964688552,0.722993024,10.30581536,Normal
25.1346553,50.97488939,48.80897696,864.2259569,0.831665109,0.762327777,-0.434816334,7.66992779,Crack Detected
28.71829661,48.52011252,17.44387519,595.9013659,0.436933624,-0.441897013,0.228996384,10.19194522,Normal
32.19237869,69.59683982,39.51379315,882.0040264,0.551809727,0.357209902,-3.202058238,9.949132962,Normal
31.32808497,44.11638436,13.63892913,844.4374424,0.845440619,0.103905144,2.96485133,9.897271158,Crack Detected
24.61311962,61.11145215,7.579946697,570.833599,0.845263589,-2.027353343,-2.257730766,9.985722586,Crack Detected
27.33199847,66.67797933,38.36680086,1059.256906,0.488562721,-1.305942964,1.000291062,12.57706745,Normal
35.28561113,52.09686064,17.72881519,765.0043415,0.520133208,-0.618343625,-1.55397595,9.563591279,Normal
29.26471309,49.32989958,21.82458641,1261.887959,0.345369955,0.11874575,-2.01130321,11.66328481,Normal
24.67158651,45.71571565,31.50337844,806.7659224,0.851587015,-0.2142892,-0.172779916,7.554820195,Crack Detected
27.45096653,44.13029014,13.38862432,1005.893144,0.619820203,-1.003445393,-1.416435044,10.99356535,Normal
25.47101393,43.4760154,48.56930297,827.4513361,0.961447747,0.707184164,0.619446234,11.88168408,Crack Detected
28.25921302,50.80713727,24.95721295,793.229738,1.044092869,-0.818963217,-2.529981226,8.91828405,Crack Detected
29.42763814,59.4916607,17.63898499,843.2029353,0.849417444,0.7951159,-0.815336968,12.204914,Crack Detected
34.65832983,80.71336702,35.02200437,1083.564599,0.427444279,-1.307401876,-1.013615976,9.920118491,Normal
36.13517299,37.40704448,30.72233331,1041.984314,0.385989148,-0.113967912,1.060702004,10.1142936,Normal
34.78919816,33.53488613,39.4447202,856.6547522,0.355008188,-0.367258091,0.197905079,11.42989078,Normal
29.08401691,60.41732853,8.90786337,1078.662139,0.839614673,-0.816187832,1.923405015,9.292589026,Normal
35.59447299,52.89304636,44.48848897,975.018079,0.374788031,1.303834991,0.562865535,11.15100605,Normal
31.11635418,38.77849439,30.87060453,813.9247242,0.864701222,0.263756406,-2.668557782,8.856434063,Crack Detected
29.42763814,59.4916607,17.63898499,843.2029353,0.849417444,0.7951159,-0.815336968,12.204914,Crack Detected
30.82620025,41.20863907,27.2976155,1023.414875,0.527974053,-0.793745405,0.653886069,8.476207832,Normal
30.89790891,35.43953507,41.70333712,1122.753199,0.449550513,-0.523303489,-1.693202235,8.895517583,Normal
33.9817001,73.91873389,7.575208536,724.4446415,0.96033899,0.977613596,0.084387125,12.35486247,Crack Detected
39.3808542,45.88076766,22.25927766,939.7807111,0.242295761,1.33504593,1.200949012,9.682104736,Normal
30.74333729,35.75028828,14.87570898,939.1029437,0.50794885,-0.172496619,-0.203348933,9.928504575,Normal
28.25921302,50.80713727,24.95721295,793.229738,1.044092869,-0.818963217,-2.529981226,8.91828405,Crack Detected
31.62041985,32.28103318,-1.068661012,846.4400767,1.023745764,-1.635561291,1.435120591,7.701923307,Crack Detected
19.83823118,52.8282816,30.16414672,1180.768513,0.611898919,1.977623861,0.890794563,9.735048189,Normal
29.42763814,59.4916607,17.63898499,843.2029353,0.849417444,0.7951159,-0.815336968,12.204914,Crack Detected
24.67158651,45.71571565,31.50337844,806.7659224,0.851587015,-0.2142892,-0.172779916,7.554820195,Crack Detected
33.16959511,51.46414292,30.56467598,920.0077301,0.354396219,-2.241387232,-0.053428092,11.13697407,Normal
34.32034991,34.36070735,29.76062055,1118.989332,0.618394974,-0.315657604,0.772421255,9.314484547,Normal
28.63496626,46.12946974,21.88631833,840.2455085,0.833795328,-0.393026578,-1.270307895,7.633442519,Crack Detected
24.95956845,56.56406565,30.23030178,725.7612008,0.078037994,1.218216411,-0.077022862,10.70167684,Normal
32.13981313,48.86403072,34.49461781,927.296337,0.483846886,-0.370806629,0.048741676,10.11227835,Normal
28.50496325,39.21684933,25.10195095,1256.215509,1.030448467,0.216717874,0.417528142,10.01352084,Normal
25.17647287,51.3175011,21.28116075,766.8513894,0.342541601,-0.798731352,-0.647961308,10.06887374,Normal
31.44584322,62.70088025,48.37472112,859.6203789,0.825557464,0.819428281,-0.136271011,7.363690257,Crack Detected
23.95400644,65.20600902,21.01167308,917.198381,0.649402561,0.707112389,0.312803822,9.00496473,Normal
31.11635418,38.77849439,30.87060453,813.9247242,0.864701222,0.263756406,-2.668557782,8.856434063,Crack Detected
34.10276751,38.21563287,19.70582392,715.9573454,0.380512872,1.468464229,-0.459501825,10.71301209,Normal
24.63155671,56.10439999,66.06936738,676.4077884,0.859007197,0.573797205,-0.945991869,9.131673338,Normal
31.65823834,47.55600164,21.07420941,776.1676466,0.874999289,-0.972184828,-2.289263401,9.0377869,Crack Detected
37.4685488,48.0470542,22.4434178,1354.045052,0.624252357,-1.169192269,-0.951542077,8.463485169,Normal
29.6088467,50.65848498,58.22702749,961.3555591,0.510538245,0.82406044,0.820030962,10.4582714,Normal
30.14159188,50.43710397,20.03830928,859.8777683,0.958503315,0.873015775,2.180909799,9.442693951,Crack Detected
31.79869488,42.66574833,40.60353421,876.9274562,0.881437952,-1.462155075,-0.971277776,10.57630628,Normal
29.34969853,47.73824712,40.72834902,950.173865,0.336133472,1.510930118,0.149056481,9.604310959,Normal
29.42763814,59.4916607,17.63898499,843.2029353,0.849417444,0.7951159,-0.815336968,12.204914,Crack Detected
31.32808497,44.11638436,13.63892913,844.4374424,0.845440619,0.103905144,2.96485133,9.897271158,Crack Detected
23.01440907,69.26345406,54.82563332,1377.178256,0.411860883,-1.686998706,0.10795977,9.875517924,Normal
28.25921302,50.80713727,24.95721295,793.229738,1.044092869,-0.818963217,-2.529981226,8.91828405,Crack Detected
28.7605994,50.83294638,26.97304345,1198.082335,0.17544731,-1.439554252,-0.037627809,9.674897668,Normal
31.13465972,55.96333584,14.74027667,1202.388582,0.3608818,0.849708106,-0.019912321,9.838065887,Normal
24.67158651,45.71571565,31.50337844,806.7659224,0.851587015,-0.2142892,-0.172779916,7.554820195,Crack Detected
36.72710023,63.52759031,16.99028237,1219.538852,0.593654051,-1.922051403,1.142549381,9.895315562,Normal
31.85105945,61.82894939,24.21491104,1078.102265,0.494174323,1.995225517,-0.086318123,9.153517006,Normal
29.66064309,51.33678838,30.82731836,799.1950773,0.827000347,-3.419595586,-0.904404416,11.43154422,Crack Detected
28.37571037,38.27717503,13.43135057,631.1974757,0.732509887,0.649809882,-0.158234296,8.921771449,Normal
31.65823834,47.55600164,21.07420941,776.1676466,0.874999289,-0.972184828,-2.289263401,9.0377869,Crack Detected
29.51999669,50.33649959,18.24173697,862.8856363,1.079059938,0.950066673,-2.111181064,10.19895648,Crack Detected
24.61311962,61.11145215,7.579946697,570.833599,0.845263589,-2.027353343,-2.257730766,9.985722586,Crack Detected
32.50120235,38.77098844,25.96638486,1415.655595,0.793257284,0.635697062,2.293451466,9.877623503,Normal
33.9817001,73.91873389,7.575208536,724.4446415,0.96033899,0.977613596,0.084387125,12.35486247,Crack Detected
25.10037213,53.01001234,26.45140592,939.285613,0.36588369,-0.100425445,-0.264444304,9.648027302,Normal
43.16191032,49.96519151,38.4918142,791.2473803,0.82605369,2.390180916,0.442853408,10.29942866,Crack Detected
31.6125233,54.71080404,29.19681522,602.512939,0.979280238,-2.002486366,0.006536084,10.70543875,Crack Detected
32.82388132,52.97167147,40.58483549,837.3359543,0.476011583,-1.12312757,-0.764487529,10.82407111,Normal
30.14159188,50.43710397,20.03830928,859.8777683,0.958503315,0.873015775,2.180909799,9.442693951,Crack Detected
24.66882534,37.35111156,36.02588457,883.5395737,0.841622674,-2.281294186,-2.819337016,8.178789199,Crack Detected
29.37857111,37.32422295,44.34192909,744.1799257,0.567589044,-2.068467985,0.370449706,9.165005904,Normal
29.35482942,50.72375516,31.39964907,850.3203452,0.808296128,-0.025141308,1.276517463,7.181268522,Crack Detected
33.29071518,44.15500784,4.982587284,827.7198307,0.844399821,-0.571178247,-0.041094753,11.80857272,Crack Detected
45.49149717,46.85499607,47.37224333,1031.062067,0.38154885,1.273107565,1.533110964,9.991705932,Normal
31.6125233,54.71080404,29.19681522,602.512939,0.979280238,-2.002486366,0.006536084,10.70543875,Crack Detected
24.67158651,45.71571565,31.50337844,806.7659224,0.851587015,-0.2142892,-0.172779916,7.554820195,Crack Detected
30.11175277,42.79837096,27.14715302,731.7592614,0.213099547,-0.279825176,0.349930683,8.985029445,Normal
31.3459046,68.15677455,33.39562804,897.5532983,0.222634648,-0.055182026,-1.024199742,10.660707,Normal
29.22050911,52.94830689,38.33784677,1527.841221,0.600774324,-1.667222853,-1.29970733,9.290166688,Normal
29.35482942,50.72375516,31.39964907,850.3203452,0.808296128,-0.025141308,1.276517463,7.181268522,Crack Detected
17.46714215,38.03660101,11.51762963,1008.350298,0.308549413,2.597745282,0.148832919,10.13082769,Normal
31.55453783,51.41114497,18.51173898,1011.248749,0.536670408,0.19720036,1.506434754,11.16649359,Normal
24.67158651,45.71571565,31.50337844,806.7659224,0.851587015,-0.2142892,-0.172779916,7.554820195,Crack Detected
31.32808497,44.11638436,13.63892913,844.4374424,0.845440619,0.103905144,2.96485133,9.897271158,Crack Detected
26.02553176,41.95987002,21.71973774,995.4779893,0.442944004,-1.450611553,-0.309934527,8.495191664,Normal
29.42763814,59.4916607,17.63898499,843.2029353,0.849417444,0.7951159,-0.815336968,12.204914,Crack Detected
22.98815358,51.85877884,25.63311182,753.2694122,0.425739418,0.070263873,0.163829055,8.192316299,Normal
30.80649771,44.49548127,50.00350233,1021.286767,0.740085587,0.546753078,1.478242593,8.592662994,Normal
28.47183779,36.07487433,36.45547294,1039.032341,0.530224963,1.447286395,-0.389933395,9.729204561,Normal
43.16191032,49.96519151,38.4918142,791.2473803,0.82605369,2.390180916,0.442853408,10.29942866,Crack Detected
29.42763814,59.4916607,17.63898499,843.2029353,0.849417444,0.7951159,-0.815336968,12.204914,Crack Detected
43.16191032,49.96519151,38.4918142,791.2473803,0.82605369,2.390180916,0.442853408,10.29942866,Crack Detected
24.61311962,61.11145215,7.579946697,570.833599,0.845263589,-2.027353343,-2.257730766,9.985722586,Crack Detected
22.02622021,43.1595397,33.43549441,680.5212112,0.564858151,-0.454697133,0.520638168,9.716674249,Normal
29.26498999,65.01879134,30.36938983,1048.311597,0.732408868,-0.043099494,-1.051586405,9.819804418,Normal
29.66064309,51.33678838,30.82731836,799.1950773,0.827000347,-3.419595586,-0.904404416,11.43154422,Crack Detected
37.46476311,41.99659368,14.40422463,982.2707424,0.467208436,0.309196114,0.264332895,10.69645674,Normal
32.10268353,37.55563952,2.585038066,1169.392952,0.65098648,0.868125738,0.793647227,8.725734939,Normal
31.44584322,62.70088025,48.37472112,859.6203789,0.825557464,0.819428281,-0.136271011,7.363690257,Crack Detected
39.92690198,46.46182474,26.27134999,906.8644123,0.60752127,-1.215357103,-0.658249945,10.06935721,Normal
37.79394592,47.64019901,33.18139566,997.9445872,0.382025647,0.540819338,1.028456916,11.27393989,Normal
33.52168105,41.51933073,35.91383539,1285.823441,0.605753671,-0.048996346,-0.528519747,10.44848047,Normal
30.28506562,49.65427775,31.99943326,659.6336661,0.096055609,-0.7728963,-0.353312589,9.577505633,Normal
33.54178224,46.01672987,50.93561223,1270.456217,0.421700265,0.910559026,-0.794012763,11.14779815,Normal
33.29315976,50.71231397,33.39344321,1024.703492,0.524370401,-0.244026573,-0.311795643,9.107986083,Normal
27.71157719,42.95148489,34.04676598,781.3420069,1.030001715,-0.052856322,2.463982795,10.32473638,Crack Detected
31.6125233,54.71080404,29.19681522,602.512939,0.979280238,-2.002486366,0.006536084,10.70543875,Crack Detected
31.11635418,38.77849439,30.87060453,813.9247242,0.864701222,0.263756406,-2.668557782,8.856434063,Crack Detected
33.66527141,48.79728061,39.46826066,1262.323024,0.548117052,1.123141712,-0.687659939,10.77066557,Normal
31.11635418,38.77849439,30.87060453,813.9247242,0.864701222,0.263756406,-2.668557782,8.856434063,Crack Detected
29.42763814,59.4916607,17.63898499,843.2029353,0.849417444,0.7951159,-0.815336968,12.204914,Crack Detected
27.65434573,35.54600163,18.79514433,1151.93765,0.577036314,-0.270198203,0.010252657,8.73757841,Normal
43.16191032,49.96519151,38.4918142,791.2473803,0.82605369,2.390180916,0.442853408,10.29942866,Crack Detected
22.879162,42.81862341,45.31358825,651.847483,0.822818904,-1.703310444,-0.787377046,9.81149433,Normal
29.51999669,50.33649959,18.24173697,862.8856363,1.079059938,0.950066673,-2.111181064,10.19895648,Crack Detected
22.45722016,36.11707569,25.04948031,724.9681702,0.594002207,-0.691383898,0.450509446,9.344996666,Normal
29.20030735,41.39561532,53.79295898,786.7238859,0.061870461,1.629769934,-0.023367603,10.88286198,Normal
34.81939558,47.38991276,12.33245467,909.4604149,0.419636851,1.135881703,-1.198857984,9.54549301,Normal
24.61311962,61.11145215,7.579946697,570.833599,0.845263589,-2.027353343,-2.257730766,9.985722586,Crack Detected
29.42763814,59.4916607,17.63898499,843.2029353,0.849417444,0.7951159,-0.815336968,12.204914,Crack Detected
35.10817607,44.25206773,44.46864742,975.4288677,0.100252416,1.771976912,-1.129977853,10.11212953,Normal
33.98350964,41.84688885,21.97735718,925.1001322,0.540896937,-0.298558029,-0.30088289,10.26230179,Normal
30.3704739,51.79414171,30.31849599,920.6130786,0.592615081,0.707460888,1.162465681,8.725194213,Normal
23.17191298,42.43219633,30.05943272,1077.997172,0.405370744,-0.678445487,0.467823243,9.896106505,Normal
29.9226418,49.75828574,42.02091486,1089.63068,0.562969438,-0.589226858,-0.471615364,11.47427423,Normal
29.97022645,52.47333302,58.88890981,737.1892991,0.907325817,2.226179284,0.642858587,10.08112816,Crack Detected
29.66064309,51.33678838,30.82731836,799.1950773,0.827000347,-3.419595586,-0.904404416,11.43154422,Crack Detected
29.42763814,59.4916607,17.63898499,843.2029353,0.849417444,0.7951159,-0.815336968,12.204914,Crack Detected
27.58628239,44.55725567,36.53037191,861.486721,0.363430983,0.443344408,0.289764224,8.872466269,Normal
42.13358243,43.49206345,33.34545386,820.1174027,0.523961895,0.229162889,-2.025235508,10.46284141,Normal
33.9817001,73.91873389,7.575208536,724.4446415,0.96033899,0.977613596,0.084387125,12.35486247,Crack Detected
28.22012958,48.71448966,-15.82976919,776.8129663,0.410343562,-0.153276406,0.673601367,8.211780321,Normal
24.16067346,44.2624445,23.84152017,846.2966866,0.834585911,-0.184399632,-0.651594721,7.652147532,Crack Detected
26.64139605,39.30895709,26.71979077,949.1114417,0.556666445,0.030631408,1.270009838,7.889674768,Normal
35.3554025,49.93599247,25.96570398,726.8792593,0.414424894,0.827559309,-1.504111819,9.780450865,Normal
31.65823834,47.55600164,21.07420941,776.1676466,0.874999289,-0.972184828,-2.289263401,9.0377869,Crack Detected
25.21932149,50.59654565,32.36975667,722.0808785,0.53400072,-0.551915348,-0.255006042,8.754662548,Normal
24.16067346,44.2624445,23.84152017,846.2966866,0.834585911,-0.184399632,-0.651594721,7.652147532,Crack Detected
28.25921302,50.80713727,24.95721295,793.229738,1.044092869,-0.818963217,-2.529981226,8.91828405,Crack Detected
25.58071282,52.7251799,32.59056625,754.9090906,0.855558833,3.401875562,-1.540350032,9.303343057,Crack Detected
25.47101393,43.4760154,48.56930297,827.4513361,0.961447747,0.707184164,0.619446234,11.88168408,Crack Detected
21.63553049,56.12884072,31.79088376,656.7393754,0.853067643,-1.677045479,0.611375293,6.401671469,Crack Detected
25.47101393,43.4760154,48.56930297,827.4513361,0.961447747,0.707184164,0.619446234,11.88168408,Crack Detected
24.98735318,75.72752389,3.678623726,798.1406414,0.230201826,-2.203717214,0.532131414,9.361666632,Normal
25.59019618,57.56594119,40.13134908,892.0327338,0.8655538,2.070252595,0.107114577,10.5517669,Crack Detected
22.67163071,52.89669812,36.45464347,1153.344585,0.289294466,1.012722267,-0.329706318,7.925599198,Normal
29.31314106,36.73122441,42.9576314,1376.947911,0.723186884,-0.143356694,1.07997303,12.43459168,Normal
31.69011741,57.25590175,40.14282407,1302.475027,0.703641905,0.967746405,0.159443513,11.34201118,Normal
33.9817001,73.91873389,7.575208536,724.4446415,0.96033899,0.977613596,0.084387125,12.35486247,Crack Detected
35.52762966,54.13372029,46.65745919,1369.279301,0.563183095,0.394209415,-1.266425631,10.91792164,Normal
27.71157719,42.95148489,34.04676598,781.3420069,1.030001715,-0.052856322,2.463982795,10.32473638,Crack Detected
31.62041985,32.28103318,-1.068661012,846.4400767,1.023745764,-1.635561291,1.435120591,7.701923307,Crack Detected
31.72026961,45.36215629,6.809961837,975.0363965,0.576095249,-1.589025516,-1.958857559,7.692652996,Normal
24.61311962,61.11145215,7.579946697,570.833599,0.845263589,-2.027353343,-2.257730766,9.985722586,Crack Detected
36.37437521,53.10068824,45.52407245,844.8712704,0.623297675,-0.915271006,-1.453562271,10.04511587,Normal
33.34542605,47.50081515,31.11469336,1061.108388,0.131418774,-1.441888407,-1.141217767,9.387606569,Normal
29.97022645,52.47333302,58.88890981,737.1892991,0.907325817,2.226179284,0.642858587,10.08112816,Crack Detected
24.60131839,29.06821978,12.26145917,1196.016557,0.400473529,1.026119154,-1.33740712,9.028433743,Normal
30.09799808,53.9482002,31.54324014,1191.834725,0.219741625,2.039491255,-0.708415812,9.315386413,Normal
32.61260383,48.84542683,33.64981037,728.9185296,0.727817507,1.215388158,0.236301311,11.02439549,Normal
29.97022645,52.47333302,58.88890981,737.1892991,0.907325817,2.226179284,0.642858587,10.08112816,Crack Detected
25.59019618,57.56594119,40.13134908,892.0327338,0.8655538,2.070252595,0.107114577,10.5517669,Crack Detected
37.2605885,43.51867566,3.256874756,883.4972808,0.812258152,-1.322982178,0.503525611,8.321092998,Normal
26.03270135,53.95711532,36.94644549,737.5472335,0.495316876,0.645431822,0.246702161,9.297132485,Normal
35.91774551,60.09103412,48.19900788,929.3118454,0.449881508,-0.08899603,-0.755693498,10.12279296,Normal
43.18334571,64.26234258,34.53484121,860.4089018,0.520059906,0.035563426,-0.926865085,9.746303122,Normal
34.05852786,46.91238209,16.21910047,819.6496949,0.332901209,0.289190624,0.466219822,9.314166288,Normal
35.07185033,35.45107835,15.93116261,802.1475261,0.820315751,-1.584811529,-0.728551026,10.46162241,Normal
24.4886513,57.36837124,19.4430492,888.8572911,0.471829582,-0.596630749,-0.575068706,9.195030625,Normal
21.34868635,61.94148148,12.26313079,1096.060924,0.552108713,0.283249035,2.433569288,10.27767315,Normal
35.41572606,53.14289315,66.64803786,713.0274383,0.915464237,0.036386361,-0.451853382,7.65744573,Crack Detected
18.51909523,49.42133841,28.08439189,858.5577109,0.435647096,0.088780392,-0.484516163,11.19582268,Normal
31.6125233,54.71080404,29.19681522,602.512939,0.979280238,-2.002486366,0.006536084,10.70543875,Crack Detected
25.59019618,57.56594119,40.13134908,892.0327338,0.8655538,2.070252595,0.107114577,10.5517669,Crack Detected
22.98697364,54.86842069,43.37367685,786.1950828,0.360911899,-0.386983353,-1.096538459,8.687069798,Normal
24.7990314,53.26381008,43.64188759,769.5455104,0.307142677,1.431717218,0.927141147,8.314602273,Normal
31.32808497,44.11638436,13.63892913,844.4374424,0.845440619,0.103905144,2.96485133,9.897271158,Crack Detected
28.63496626,46.12946974,21.88631833,840.2455085,0.833795328,-0.393026578,-1.270307895,7.633442519,Crack Detected
27.87881833,48.99972141,41.3758307,992.572311,0.443394345,-0.679370243,0.368852413,9.240709647,Normal
24.67158651,45.71571565,31.50337844,806.7659224,0.851587015,-0.2142892,-0.172779916,7.554820195,Crack Detected
24.61311962,61.11145215,7.579946697,570.833599,0.845263589,-2.027353343,-2.257730766,9.985722586,Crack Detected
33.60836032,41.67523378,22.37274639,797.8818345,0.379585578,0.160941197,-1.200465004,9.574249855,Normal
20.16821705,46.29963387,31.25972366,711.7324812,0.849138944,-2.155974778,0.613862625,9.056895285,Crack Detected
31.62041985,32.28103318,-1.068661012,846.4400767,1.023745764,-1.635561291,1.435120591,7.701923307,Crack Detected
28.63496626,46.12946974,21.88631833,840.2455085,0.833795328,-0.393026578,-1.270307895,7.633442519,Crack Detected
35.79055437,51.38635029,29.89719008,1145.157853,0.605858227,-0.93535873,1.088104803,8.778412216,Normal
31.44584322,62.70088025,48.37472112,859.6203789,0.825557464,0.819428281,-0.136271011,7.363690257,Crack Detected
31.30140253,57.72728378,40.11607202,736.9286115,0.322180243,1.616735776,1.031642819,10.27368545,Normal
34.03523208,47.86322829,34.77822918,1066.683584,0.402678159,0.228604334,-0.835635034,9.348503765,Normal
27.30347493,38.08280866,44.31065117,1251.991196,0.373349826,-0.913149864,-0.046834326,10.60947143,Normal
20.16821705,46.29963387,31.25972366,711.7324812,0.849138944,-2.155974778,0.613862625,9.056895285,Crack Detected
